lemma;id;POS;count;counted forms;forms;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-a;7778;PRP;170702;24;('b', 15870);('ba', 4871);('bw', 5419);('bwa', 2264);('c', 12766);('ca', 6585);('h', 969);('ha', 762);('k', 4585);('ka', 3359);('rw', 3923);('rwa', 1480);('ry', 9405);('rya', 3721);('vy', 7372);('vya', 2325);('w', 18264);('wa', 13234);('y', 28610);('ya', 15318);('z', 5772);('za', 2766);('mwa', 782);('twa', 280);('bga', 16);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
na;3182;CONJ;113419;2;('na', 26168);('n', 87251);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mu;3143;PRP;105631;4;('mu', 79228);('mw', 8098);('muri', 17501);('mur', 804);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-ri;3966;VERB;68774;583;('aari', 1);('aariko', 1);('abakiri', 107);('abakiriho', 27);('abakiriko', 2);('abarandi', 1);('abari', 1135);('abariho', 39);('abariko', 159);('abarimwo', 6);('abarindi', 1);('abariyo', 8);('abatakiriho', 4);('abatari', 249);('abatariyo', 3);('ahakiri', 1);('ahari', 361);('ahariho', 10);('ahariko', 10);('ahatari', 57);('ahatariho', 12);('ahriho', 1);('akabandi', 1);('akabindi', 3);('akakiri', 2);('akari', 79);('akariho', 24);('akarindi', 1);('akarundi', 2);('akatari', 42);('akiri', 419);('akiriho', 80);('akiriko', 33);('akirimwo', 6);('akiriri', 2);('akiriyo', 1);('aracari', 39);('aracariho', 35);('aracariko', 1);('aracarimwo', 2);('arari', 1);('ararundi', 2);('ari', 15799);('arimwo', 308);('ariri', 1);('aririri', 5);('ariririri', 2);('aririririri', 1);('atakiri', 20);('atakiriho', 13);('atakiriko', 2);('atandi', 1);('atarimwo', 12);('awundi', 2);('ayabandi', 2);('ayakiri', 1);('ayakiriko', 1);('ayandiko', 1);('ayari', 20);('ayariho', 1);('ayariko', 2);('ayarimwo', 5);('ayatari', 4);('azori', 2);('baari', 2);('baariko', 1);('bakari', 5);('bakarimwo', 1);('bakiri', 284);('bakiriho', 51);('bakiriko', 31);('bakiriyo', 1);('bakundi', 1);('baracari', 26);('baracariho', 28);('baracariko', 1);('barakandi', 1);('barandi', 1);('barandiko', 1);('barari', 1);('bari', 5675);('bariho', 175);('bariko', 1625);('barimwo', 232);('bariri', 2);('bariyo', 26);('batakiri', 4);('batakiriho', 10);('batari', 536);('batariho', 4);('batariko', 16);('batarimwo', 15);('batariyo', 1);('bayandi', 2);('bikiri', 63);('bikiriho', 23);('bikiriko', 3);('bikirimwo', 3);('bikiriri', 4);('bindimwo', 1);('biracari', 18);('biracariho', 26);('biracarimwo', 1);('birari', 6);('biri', 1125);('biriho', 87);('biriko', 275);('birimwo', 185);('birindi', 6);('biriri', 7);('biriyo', 24);('birundi', 1);('bitakiri', 5);('bitakiriho', 1);('bitariho', 17);('bitariko', 6);('bitarimwo', 6);('bitariyo', 1);('bondi', 3);('borimwo', 1);('bubindi', 1);('bukiri', 18);('bukiriho', 3);('bukiriko', 1);('bukirimwo', 2);('bukiriyo', 2);('buracari', 6);('buracariho', 3);('buriho', 37);('buriko', 76);('burimwo', 66);('buriyo', 4);('burundiho', 1);('butakiriho', 3);('butari', 58);('butariho', 7);('butariko', 2);('butarimwo', 5);('bwabindi', 1);('bwahandi', 1);('bwari', 303);('bwariho', 9);('bwariko', 12);('bwarimwo', 6);('candi', 4);('cariho', 20);('cariko', 10);('carimwo', 15);('hakiri', 261);('hakiriho', 15);('hakiriko', 2);('haracari', 25);('haracariho', 16);('haracarimwo', 3);('haracariyo', 2);('hari', 7707);('hatakiri', 1);('hatari', 105);('hatariho', 2);('hatarimwo', 2);('hori', 2);('horiho', 1);('hriho', 1);('iariko', 2);('ibandi', 3);('ibikiri', 1);('ibikiriho', 1);('ibiriho', 30);('ibiriko', 92);('ibirimwo', 226);('ibirindi', 2);('ibiriyo', 6);('ibirundi', 2);('ibitariho', 4);('ibitarimwo', 1);('ibundi', 3);('icariho', 55);('icarimwo', 1);('ikindikandi', 1);('ikiri', 133);('ikiriho', 13);('ikiriko', 12);('ikirimwo', 6);('ikirindi', 4);('ikiriri', 5);('ikiriyo', 2);('ikitari', 10);('iracari', 30);('iracariho', 11);('iracarimwo', 1);('irari', 7);('iriho', 104);('iriko', 355);('irimwo', 272);('iriri', 7);('iririko', 2);('iritari', 1);('iriyo', 13);('irundi', 1);('iryari', 12);('itaari', 1);('itakiri', 2);('itakiriko', 1);('itari', 245);('itariho', 1);('itariko', 7);('itarimwo', 10);('itariyo', 7);('itundi', 1);('ivyabandi', 2);('ivyandi', 2);('ivyariho', 22);('ivyariko', 5);('iyabandi', 2);('iyandi', 2);('iyari', 13);('iyikiriho', 1);('iyiri', 10);('iyiriho', 2);('iyiriko', 7);('iyirimwo', 3);('iyitakiriho', 1);('iyitari', 2);('iyoari', 1);('iyondi', 1);('izabandi', 2);('izandiko', 2);('izari', 12);('izikiri', 1);('izikiriho', 1);('iziri', 19);('izirimwo', 8);('izitari', 4);('kabindi', 5);('kakiri', 8);('kakiriho', 1);('kakiriko', 1);('kandikandi', 1);('karacari', 4);('karacariho', 3);('kari', 464);('kariho', 18);('kariko', 71);('karimwo', 92);('karindi', 2);('kariri', 8);('kariyo', 110);('karundi', 2);('katariko', 5);('katarimwo', 6);('kikiri', 30);('kikiriho', 2);('kikiriko', 4);('kikiriyo', 1);('kindikindi', 1);('kindimwo', 1);('kiracari', 7);('kiracariho', 7);('kiri', 557);('kiriho', 67);('kiriko', 123);('kirimwo', 248);('kirindi', 3);('kiriri', 25);('kiriyo', 6);('kitakiri', 3);('kitakiriho', 1);('kitakirimwo', 1);('kitari', 114);('kitariho', 1);('kitariko', 3);('kitarimwo', 10);('kitundi', 1);('kukiri', 1);('kukiriho', 1);('kurari', 1);('kuriho', 4);('kuriko', 12);('kurimwo', 18);('kuriyo', 8);('kutakiriho', 1);('kutari', 7);('kwandiko', 1);('kwari', 342);('kwariho', 2);('kwariko', 3);('kwarimwo', 1);('mukiri', 26);('mukiriho', 7);('mukiriko', 1);('mukirimwo', 1);('mukiriri', 1);('munyakindi', 1);('muracari', 4);('muriho', 2);('muriko', 283);('murimwo', 17);('muriri', 16);('muriyo', 43);('mutakiri', 1);('mutakiriho', 1);('mutariko', 8);('mwari', 267);('mwariho', 10);('mwariko', 35);('mwarimwo', 6);('mwondi', 1);('nakindi', 1);('nandi', 1);('nariho', 3);('nariko', 200);('narimwo', 16);('narindi', 7);('nariyo', 2);('ndacari', 36);('ndacariho', 1);('ndacariko', 5);('ndari', 5);('ndi', 2071);('ndiho', 12);('ndiko', 549);('ndimubandi', 9);('ndimwo', 84);('ndindi', 1);('ndinkabandi', 7);('ndiyo', 11);('nkandi', 1);('nkindi', 19);('nkiri', 167);('nkiriho', 41);('nkiriko', 7);('nkirimwo', 4);('nkizindi', 2);('nobandiko', 1);('ntakiri', 24);('ntakiriho', 11);('ntakiriko', 1);('ntakiriyo', 1);('ntari', 217);('ntariho', 4);('ntariko', 13);('ntarimwo', 6);('ntibandi', 1);('ntibari', 200);('ntibariho', 2);('ntibariko', 6);('ntibarimwo', 1);('ntibiri', 14);('ntibiriho', 2);('ntibiriko', 3);('ntibirimwo', 5);('ntiburi', 6);('ntiburiko', 1);('ntihari', 25);('ntihariho', 6);('ntiharimwo', 4);('ntihariyo', 1);('ntikari', 16);('ntikariko', 3);('ntikiri', 9);('ntikiriho', 1);('ntikiriko', 1);('ntikuri', 4);('ntimuri', 18);('ntimuriko', 6);('ntindi', 1);('ntiri', 9);('ntiriko', 2);('ntirimwo', 2);('ntiriri', 1);('ntiruri', 2);('ntituri', 55);('ntituriko', 16);('ntiwari', 94);('ntiyari', 344);('ntiyarimwo', 5);('ntiyariyo', 1);('ntiziri', 1);('ntiziriko', 1);('ntizirimwo', 1);('nturi', 94);('nturiko', 11);('nturimwo', 1);('ri', 217);('rihandi', 1);('rihari', 22);('riho', 198);('rikiri', 11);('rikiriho', 3);('rikiriko', 5);('riko', 15);('rikuri', 1);('rimwo', 11);('riracariho', 2);('riri', 232);('ririho', 31);('ririko', 80);('ririmwo', 77);('ririri', 1);('riririri', 3);('ririririri', 1);('ririririririri', 2);('ririyo', 1);('ritariho', 2);('ritariko', 1);('ritarimwo', 1);('riyo', 2);('rukiri', 14);('rukiriho', 1);('rukiriko', 1);('ruracari', 7);('ruracariho', 4);('ruri', 167);('ruriho', 9);('ruriko', 88);('rurimwo', 48);('rurundi', 1);('rutakiri', 2);('rutari', 30);('rutariho', 2);('rutariko', 5);('rutarimwo', 5);('rwabandi', 1);('rwandindi', 1);('rwari', 199);('rwariho', 3);('rwariko', 11);('rwarimwo', 6);('rwariyo', 1);('ryandi', 1);('ryariho', 5);('ryariko', 8);('ryarimwo', 14);('sikindi', 1);('sinariko', 4);('sindi', 119);('sindiko', 25);('sindimwo', 65);('sindiyo', 1);('siri', 2);('tukiri', 122);('tukiriho', 10);('tukiriko', 14);('tukirimwo', 3);('turacari', 43);('turacariko', 1);('turi', 1500);('turiho', 12);('turiko', 527);('turimwo', 171);('turiyo', 2);('tutakiri', 2);('tutakiriho', 2);('tutari', 137);('tutariko', 5);('tutarimwo', 5);('twabandi', 1);('twarariko', 2);('twari', 1115);('twariho', 1);('twariko', 73);('twarimwo', 23);('uari', 1);('ubindi', 1);('ububandi', 3);('ububindi', 1);('ubukiri', 1);('uburi', 9);('uburiho', 1);('uburiko', 3);('ubutari', 2);('ubuwundi', 1);('ubwabandi', 1);('ubwari', 19);('ubwariko', 1);('ukari', 2);('ukarindi', 1);('ukiri', 109);('ukiriho', 27);('ukiriko', 8);('ukirimwo', 2);('ukuriri', 1);('ukutari', 19);('ukutariko', 39);('ukwandi', 1);('ukwari', 10);('uracari', 77);('uracariho', 27);('uracarimwo', 1);('uri', 2840);('uriho', 40);('uriko', 719);('urimwo', 136);('uriyo', 2);('ururi', 8);('ururiko', 2);('ururimwo', 1);('ururiri', 2);('urutari', 5);('urutariho', 2);('uruwundi', 2);('urwabandi', 1);('urwandi', 1);('urwandiho', 1);('urwari', 6);('utakiri', 9);('utakiriho', 10);('utari', 214);('utariho', 2);('utariko', 12);('utarimwo', 11);('utubindi', 1);('uturi', 2);('uturiho', 1);('uturiyo', 1);('ututari', 2);('utwabandi', 3);('utwahandi', 1);('utwari', 2);('utwariyo', 2);('uwandi', 1);('uwari', 218);('uwariho', 2);('uwariko', 11);('uwukiri', 13);('uwukiriho', 2);('uwuri', 123);('uwuriho', 7);('uwuriko', 59);('uwutakiri', 2);('uwutari', 41);('uwutariho', 3);('uwutariko', 1);('uwutarimwo', 1);('uwuwundi', 1);('vyabandi', 2);('vyariho', 16);('vyariko', 14);('vyarimwo', 23);('vyariyo', 1);('wabandi', 2);('wandi', 1);('wari', 1194);('wariho', 11);('wariko', 67);('warimwo', 11);('wariyo', 3);('yaari', 1);('yaarimwo', 1);('yabandi', 1);('yarandi', 1);('yarari', 5);('yararimwo', 2);('yari', 6914);('yariho', 64);('yariko', 378);('yarimwo', 87);('yariyo', 4);('yayindi', 8);('yondi', 1);('zandi', 1);('zandiko', 1);('zari', 388);('zariho', 10);('zariko', 21);('zarimwo', 13);('zariyo', 1);('zikiri', 20);('zikiriho', 7);('zikiriko', 1);('zikirimwo', 1);('ziracari', 7);('ziracariho', 3);('ziri', 380);('ziriho', 59);('ziriko', 130);('zirimwo', 142);('ziriyo', 16);('zirundi', 2);('zitakiri', 1);('zitari', 165);('zitariko', 1);('zitarimwo', 6);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_-o;;PRON;68478;35;('ab', 660);('abo', 7151);('ah', 533);('ak', 141);('ako', 1438);('ay', 424);('ayo', 3325);('ic', 567);('ico', 12433);('iry', 261);('iryo', 3324);('ivy', 2816);('ivyo', 15473);('iy', 654);('iz', 285);('izo', 2458);('u', 1418);('ub', 92);('ubo', 2);('ubw', 242);('ukw', 154);('ukwo', 525);('uo', 2);('ur', 361);('uro', 3);('urw', 225);('urwo', 1604);('ut', 52);('uto', 1);('utw', 81);('utwo', 550);('uw', 454);('uwo', 8853);('uy', 16);('uyo', 1900);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ku;2841;PRP;46370;4;('ku', 32042);('kw', 7422);('kuri', 6535);('kur', 371);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ni;3258;NI;42366;22;('ni', 38742);('nib', 9);('nibo', 447);('nibwo', 82);('nic', 5);('nico', 1168);('nih', 50);('nik', 12);('nikw', 7);('nikwo', 84);('nirwo', 46);('niry', 3);('niryo', 98);('nitwo', 7);('nivy', 8);('nivyo', 471);('niw', 18);('niwo', 100);('niy', 16);('niyo', 876);('niz', 4);('nizo', 113);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-o;;PRON;39291;13;('bo', 5712);('bwo', 2868);('co', 4961);('ho', 3201);('kwo', 213);('rwo', 1057);('ryo', 1757);('tw', 417);('two', 238);('vyo', 5166);('wo', 3702);('yo', 8246);('zo', 1753);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
